Census.Date,Ward,Village.2002,Village,vitongoji,Adults,Children,dogs,vacc_dogs,pups,vacc_pups,cats,vacc_cats,kittens,vacc_kittens,humansTotal,dogsTotal
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,8,1,1,0,0,2,0,0,0,12,1
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,0,0,0,0,0,0,0,0,5,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,2,0,0,0,0,0,0,0,5,2
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,1,0,0,0,0,0,0,0,0,0,1,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,0,0,0,0,0,0,0,0,5,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,1,0,0,0,0,0,0,0,0,3,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,1,3,1,0,0,0,0,0,0,0,4,1
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,2,0,0,0,0,0,0,0,0,4,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,1,0,0,0,0,0,0,0,0,4,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,4,4,4,0,0,0,0,0,0,6,4
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,1,0,0,0,0,0,0,0,5,1
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,1,2,0,0,0,0,0,0,0,3,2
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,4,2,0,0,0,1,0,0,0,7,2
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,4,0,0,0,0,1,0,0,0,7,0
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,6,4,0,0,0,1,0,0,0,8,4
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,2,0,0,0,1,0,0,0,5,2
25/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,2,0,0,0,0,0,0,0,0,5,0
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,1,5,2,0,0,0,0,0,0,0,6,2
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,8,0,0,0,0,1,0,0,0,12,0
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,1,0,0,0,0,0,0,0,5,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,2,2,0,0,0,0,0,0,0,4,2
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,4,1,1,0,0,0,0,0,0,6,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,1,0,0,0,0,0,0,0,5,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,2,1,1,0,0,0,0,0,0,6,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,6,3,2,0,0,0,0,0,0,10,3
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,5,6,3,0,0,0,1,0,0,0,11,3
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,6,4,0,0,0,0,0,0,0,9,4
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,2,1,0,0,0,1,0,0,0,4,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,8,2,0,0,0,1,0,0,0,11,2
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,5,11,2,2,0,0,0,0,0,0,16,2
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,6,7,3,0,0,0,1,0,0,0,13,3
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,4,0,0,0,0,1,0,0,0,6,0
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,9,0,0,0,0,0,0,0,0,12,0
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,7,2,0,0,0,1,0,0,0,10,2
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,3,1,0,0,0,0,0,0,0,7,1
28/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,7,5,0,0,0,1,0,0,0,10,5
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,1,3,0,0,0,0,0,0,0,3,3
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,2,1,0,0,0,0,0,0,0,4,1
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,1,2,0,0,0,0,0,0,0,4,2
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,10,4,0,0,0,0,0,0,0,14,4
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,7,3,0,0,0,0,0,0,0,10,3
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,4,0,0,0,0,0,0,0,0,6,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,9,0,0,0,0,1,0,0,0,12,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,9,4,0,0,0,2,0,0,0,13,4
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,1,0,0,0,0,1,0,0,0,4,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,0,0,0,0,0,0,0,0,5,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,1,2,0,0,0,0,0,0,0,0,3,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,0,0,0,0,0,0,0,0,0,2,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,1,0,0,0,0,0,0,0,0,0,1,0
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,3,2,2,0,0,0,0,0,0,5,2
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,9,2,0,0,0,0,0,0,0,11,2
29/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,6,2,0,0,0,0,0,0,0,8,2
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,6,2,0,0,0,0,0,0,0,10,2
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,2,3,0,3,0,1,0,0,0,5,6
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,6,3,0,0,0,0,0,0,0,10,3
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,4,2,0,0,0,0,0,0,0,7,2
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,5,2,0,0,0,0,0,0,0,8,2
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,11,3,0,0,0,1,0,0,0,15,3
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,5,4,3,2,0,1,0,0,0,8,6
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,4,1,1,0,0,0,0,0,0,7,1
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,5,5,4,0,0,0,0,0,0,7,5
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,5,4,0,0,0,0,0,0,0,8,4
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,5,5,0,0,0,0,0,0,0,7,5
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,1,0,0,0,0,0,0,0,0,3,0
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,5,1,0,0,0,1,0,0,0,7,1
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,2,4,2,0,0,2,0,0,0,6,4
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,2,5,1,0,0,0,0,0,0,0,7,1
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,4,7,4,4,0,0,0,0,0,0,11,4
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,3,1,0,0,0,0,0,0,0,0,4,0
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,6,1,3,0,4,0,1,0,0,0,7,7
30/06/2012,Rigicha,Wagete,Wagete,Mwamanota,5,4,2,0,0,0,1,0,0,0,9,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,6,0,0,0,0,1,0,0,0,11,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,6,3,4,4,5,0,0,0,0,0,9,9
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,4,4,4,0,0,1,1,0,0,9,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,0,0,0,0,1,0,0,0,4,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,3,0,0,0,0,1,0,0,0,4,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,3,1,1,3,0,0,0,0,0,4,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,6,2,2,2,0,1,0,0,0,9,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,1,0,2,0,1,0,0,0,4,3
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,4,1,1,0,0,0,0,0,0,7,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,7,0,0,0,0,0,0,0,0,9,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,5,3,3,1,0,1,0,4,0,8,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,5,2,0,0,0,0,0,0,0,7,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,6,1,1,0,0,1,0,0,0,10,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,3,4,4,0,0,1,0,0,0,7,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,5,1,1,0,0,1,0,0,0,9,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,4,2,2,0,0,1,0,0,0,7,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,6,2,2,5,0,1,0,0,0,9,7
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,6,1,1,0,0,1,0,0,0,9,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,1,1,1,0,1,0,0,0,6,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,3,2,2,0,0,1,0,0,0,7,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,1,0,0,0,0,0,0,0,0,3,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,3,0,0,0,0,0,0,0,0,5,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,1,2,2,1,0,0,0,0,0,5,3
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,1,1,0,0,0,0,0,0,4,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,5,0,0,0,0,0,0,0,0,6,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,0,0,0,0,0,0,0,1,0,3,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,0,0,0,0,0,0,0,0,0,3,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,6,4,4,4,0,0,2,2,0,0,10,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,2,0,0,0,0,0,0,0,0,5,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,0,0,0,0,0,0,0,0,0,1,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,1,1,0,0,0,0,0,0,6,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,10,4,4,0,0,1,0,0,0,14,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,0,0,0,0,0,0,0,0,0,1,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,5,3,3,0,0,0,0,1,0,9,3
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,3,2,2,0,0,0,0,0,0,6,2
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,6,1,1,0,0,0,0,0,0,7,1
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,2,2,2,0,0,0,0,0,6,4
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,2,2,6,0,1,0,0,0,6,8
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,4,3,3,0,0,1,0,0,0,9,3
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,7,4,4,2,0,1,0,0,0,10,6
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,5,0,0,0,0,0,0,0,0,9,0
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,4,3,3,0,0,1,0,2,0,8,3
15/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,8,0,0,0,0,1,0,0,0,10,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,6,6,6,13,0,1,0,0,0,10,19
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,0,0,0,0,0,0,0,0,4,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,1,1,0,0,0,0,0,0,4,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,4,2,2,0,0,0,0,1,0,7,2
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,6,6,3,3,0,0,0,0,1,0,12,3
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,0,0,0,0,0,0,0,0,0,1,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,2,4,4,6,0,1,0,1,0,6,10
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,5,2,2,0,0,1,0,2,0,7,2
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,2,2,2,0,0,0,0,0,0,7,2
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,2,1,1,0,0,0,0,1,0,6,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,0,0,0,0,0,0,0,0,0,3,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,2,1,1,0,0,1,0,0,0,5,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,0,0,0,0,0,0,0,0,4,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,1,1,0,0,0,0,0,0,6,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,4,2,2,2,0,0,0,0,0,9,4
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,3,2,2,0,0,0,0,0,0,5,2
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,5,1,1,0,0,0,0,1,0,7,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,0,0,0,1,0,0,0,0,0,1,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,0,0,1,0,1,0,0,0,6,1
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,0,0,0,0,0,0,0,0,4,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,2,0,0,0,0,0,0,0,0,4,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,0,0,0,0,0,0,0,0,0,5,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,4,0,0,0,0,0,0,1,0,7,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,1,0,0,0,0,0,0,0,0,3,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,2,2,1,0,1,1,0,0,6,3
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,3,0,0,0,0,0,0,0,0,5,0
16/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,6,2,2,2,0,2,0,0,0,10,4
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,6,3,0,0,0,0,0,0,0,0,9,0
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,1,0,0,0,0,0,0,0,0,3,0
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,5,3,3,0,0,1,0,0,0,9,3
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,4,1,1,0,0,0,0,0,0,6,1
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,1,0,0,0,0,0,1,0,0,0,1,0
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,6,4,4,2,2,1,0,0,0,9,6
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,9,4,3,3,2,0,2,0,0,0,13,5
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,5,8,3,3,0,0,0,0,0,0,13,3
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,0,0,0,0,0,0,0,0,0,2,0
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,3,1,1,0,0,0,0,0,0,5,1
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,3,7,1,1,0,0,0,0,0,0,10,1
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,8,10,6,6,0,0,1,0,0,0,18,6
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,4,0,4,4,3,0,1,0,0,0,4,7
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,2,6,3,3,0,0,0,0,0,0,8,3
17/09/2008,Manchira,Rwamchanga,Rwamchanga,Maendeleo,7,12,4,4,0,0,1,0,0,0,19,4
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,7,3,3,0,0,0,0,1,0,11,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,5,2,2,1,0,0,0,0,0,7,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,5,4,4,0,0,0,0,1,0,8,4
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,2,2,2,0,0,0,0,1,0,4,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,3,0,0,0,0,1,0,0,0,5,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,0,0,0,0,0,1,0,0,0,3,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,0,0,0,0,0,0,0,0,0,2,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,3,0,0,0,0,0,0,0,0,4,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,4,1,1,0,0,1,0,0,0,6,1
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,2,2,2,1,0,1,0,0,0,4,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,4,0,0,0,0,1,0,0,0,6,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,5,1,0,1,0,0,0,0,0,7,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,3,1,1,2,0,0,0,0,0,5,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,3,5,5,8,0,3,0,0,0,7,13
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,5,3,3,0,0,0,0,0,0,8,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,8,8,1,0,1,0,1,0,1,0,16,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,4,0,0,0,0,1,0,1,0,7,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,4,1,1,2,0,0,0,0,0,6,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,0,0,0,2,0,1,0,0,0,1,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,5,0,0,0,0,0,0,0,0,9,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,5,0,0,2,0,0,0,0,0,6,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,7,1,1,1,0,1,0,0,0,10,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,4,0,0,0,0,1,0,0,0,7,0
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,6,9,3,3,1,0,1,0,1,0,15,4
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,5,3,3,0,0,0,0,0,0,8,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,3,1,1,2,0,2,0,0,0,6,3
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,3,1,1,1,0,0,0,0,0,6,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,2,0,0,2,0,0,0,0,0,4,2
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,3,3,3,1,0,0,0,0,0,6,4
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,4,4,4,1,0,1,0,0,0,7,5
21/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,5,8,5,5,2,0,0,0,0,0,13,7
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,5,2,0,2,0,0,0,0,0,7,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,3,4,4,0,0,1,0,0,0,7,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,7,1,4,4,0,0,0,0,1,0,8,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,2,0,0,1,0,1,0,0,0,6,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,3,1,1,1,0,0,0,0,0,4,2
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,5,1,1,2,0,0,0,1,0,7,3
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,2,1,1,0,0,0,0,0,0,3,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,7,3,3,3,0,0,0,0,0,8,6
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,6,4,2,2,2,0,0,0,1,0,10,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,1,0,0,0,0,1,0,0,0,2,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,0,1,1,0,0,0,0,0,0,2,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,6,0,0,2,0,1,0,0,0,10,2
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,8,3,3,1,0,0,0,0,0,12,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,3,1,1,2,0,0,0,0,0,6,3
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,6,2,0,0,0,0,0,0,0,0,8,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,0,0,0,0,0,0,0,0,0,2,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,6,2,0,0,0,0,0,0,0,0,8,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,6,4,4,0,0,1,0,1,0,8,4
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,6,2,2,1,0,0,0,0,0,8,3
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,0,0,0,0,0,0,0,0,0,1,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,8,0,0,0,0,0,0,0,0,10,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,7,1,1,1,0,1,0,0,0,9,2
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,4,0,0,1,0,0,0,0,0,6,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,2,1,1,0,0,1,0,0,0,3,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,3,0,0,0,0,0,0,0,0,4,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,3,1,1,2,0,0,0,0,0,5,3
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,1,0,0,0,0,0,0,0,0,3,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,1,1,1,0,0,1,0,0,0,3,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,2,1,1,0,0,0,0,0,0,4,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,0,0,0,0,0,0,0,0,0,1,0
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,2,5,0,0,1,0,0,0,0,0,7,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,1,1,0,0,0,0,0,0,0,2,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,4,11,1,1,0,0,0,0,0,0,15,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,4,3,3,2,0,0,0,1,0,7,5
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,3,5,0,0,1,0,1,0,0,0,8,1
22/11/2008,Manchira,Rwamchanga,Rwamchanga,Kazi,1,3,2,2,0,0,1,0,0,0,4,2
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,0,0,0,0,0,0,0,0,0,2,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',5,4,0,0,1,0,0,0,0,0,9,1
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,3,3,0,1,0,2,0,0,0,5,4
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,2,2,2,1,0,1,0,0,0,4,3
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',3,1,1,1,0,0,0,0,0,0,4,1
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,3,0,0,0,0,1,0,0,0,5,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,3,0,0,0,0,1,0,0,0,5,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,0,0,0,0,0,1,0,0,0,2,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',5,5,3,0,0,0,1,0,0,0,10,3
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',1,0,0,0,0,0,0,0,0,0,1,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',4,6,2,2,0,0,1,0,0,0,10,2
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',1,0,0,0,0,0,0,0,0,0,1,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,1,0,0,0,0,0,0,0,0,3,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',2,3,0,0,0,0,0,0,0,0,5,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',1,0,0,0,0,0,1,0,0,0,1,0
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',1,1,1,1,2,0,1,0,0,0,2,3
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',4,3,2,2,2,0,1,0,0,0,7,4
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',3,1,3,3,4,0,0,0,0,0,4,7
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',3,2,1,1,0,0,0,0,0,0,5,1
23/11/2008,Manchira,Rwamchanga,Rwamchanga,Kilimo 'A',3,7,2,2,1,0,1,0,0,0,10,3
