"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day"
"Serengeti","Mugumu","Stendi Kuu","Stendi Kuu",688129.086254269,9796310.86051102,0,7863,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-01-02,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,133,4020
"Serengeti","Nyansurura","Nyansurura","Nyansurura",675618.875661105,9817661.05498935,0,7880,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2012-12-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,132,4012
"Serengeti","Nyansurura","Nyansurura","Nyansurura",675036.268231322,9818586.21959419,0,7892,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-07-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,127,3849
"Serengeti","Magange","Masinki","Masinki",652251.85549779,9808447.18678748,0,7910,"Cat","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-02-22,"0",NA,"",NA,"","Killed","Not applicable","Positive","",TRUE,FALSE,134,4071
"Serengeti","Kebanchebanche","Kebanchebanche","Kebanchebanche",674559.966526381,9807521.21475992,0,7913,"Livestock: Goat","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-02-27,"0",NA,"",NA,"","Killed","Buried","","",FALSE,FALSE,134,4076
"Serengeti","Rung'abure","Gesarya","Gesarya",680035.599259879,9815113.82794201,0,7916,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,135,4102
"Serengeti","Nyansurura","Nyansurura","Nyansurura",678381.284711217,9823377.01258084,0,7931,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2012-06-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,126,3829
"Serengeti","Nyansurura","Nyansurura","Nyansurura",677255.98676856,9821131.18050599,7933,7934,"Cat","","Known","Yes",TRUE,"Unknown","true",2012-05-25,"+/- 7 days","true",2012-05-25,"+/- 7 days",3,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,125,3798
"Serengeti","Nyansurura","Kitarungu","Kitarungu",679071.863402078,9817063.30588373,0,7950,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-07-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,127,3859
"Serengeti","Mbalibali","Tamkeri","Tamkeri",697419.071919176,9804650.46569877,7956,7958,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2013-03-21,"0","true",2013-03-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,135,4102
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672743.303465642,9794160.23505489,0,7963,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-05-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,125,3788
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672095.641153839,9794828.77849204,7968,7969,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2011-04-18,"0","true",2011-04-25,"0",1,"Week",NA,"","Killed","Not applicable","","",TRUE,FALSE,112,3402
"Serengeti","Kisangura","Kebosongo","Kebosongo",695067.75966228,9793436.973947,0,7976,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-10-30,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,118,3590
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",690648.413748135,9813328.27576287,0,7987,"Livestock: Cow","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-04-25,"0",NA,"",10,"Day","Died","Not applicable","","",FALSE,FALSE,136,4133
"Serengeti","Kisaka","Buchanchari","Buchanchari",663364.137584336,9827706.25175669,0,8065,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-01-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,133,4033
"Serengeti","Kisaka","Buchanchari","Buchanchari",662944.035853717,9829030.38364549,8065,8066,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2013-01-15,"+/- 7 days","true",2013-02-15,"+/- 7 days",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,134,4064
"Serengeti","Ikoma","Park Nyigoti","Park Nyigoti",683956.48124367,9779916.64158241,0,8074,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-05-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4149
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672631.008778984,9793028.38587849,0,8114,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2012-12-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,132,3988
"Serengeti","Mosongo","Kenokwe","Kenokwe",668834.173433893,9798047.8981136,8116,8127,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2012-12-16,"0","true",2013-01-23,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,133,4041
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",648995.189653685,9821815.59361388,0,8193,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-06-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,138,4175
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",692131.560123469,9814055.31018516,0,8198,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-05-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4160
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",691979.076526106,9812712.60985754,0,8200,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-06-15,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,138,4184
"Serengeti","Sedeco","Bonchugu","Bonchugu",699499.014643725,9792796.40066837,0,8208,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-07-18,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,139,4217
"Serengeti","Sedeco","Bonchugu","Bonchugu",701282.806960521,9793108.02686985,0,8213,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-07-17,"0",NA,"",3,"Day","Killed","Buried","Positive","",TRUE,FALSE,139,4216
"Serengeti","Sedeco","Bonchugu","Bonchugu",699579.976928076,9793268.83529944,0,8215,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-07-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,139,4227
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678572.458904118,9807516.44153049,0,8231,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-11-21,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,131,3978
"Serengeti","Rung'abure","Gesarya","Gesarya",681022.813405911,9814954.3239676,0,8256,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-02-20,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,134,4069
"Serengeti","Kebanchebanche","Musati","Musati",666758.009046101,9812194.15020669,0,8291,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-11-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,131,3963
"Serengeti","Kebanchebanche","Musati","Musati",668156.243342367,9811839.99064609,8276,8293,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-09-27,"0","true",2013-01-15,"+/- 28 days",4,"Month",2,"Day","Killed","Thrown","","",TRUE,FALSE,133,4033
"Serengeti","Kebanchebanche","Musati","Musati",668223.30792334,9811555.42636568,8276,8294,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-09-27,"0","true",2012-10-25,"+/- 7 days",1,"Month",5,"Day","Killed","Thrown","","",TRUE,FALSE,130,3951
"Serengeti","Kenyamonta","Hekwe","Hekwe",640267.701245264,9820209.01941807,0,8307,"Wildlife: Baboon","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2011-06-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,114,3463
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",654043.74402499,9821881.60073367,8311,8310,"Livestock: Cow","","Known","Yes",TRUE,"Unknown","true",2013-01-06,"0","true",2013-05-10,"0",6,"Day",NA,"","Killed","Buried","","",FALSE,FALSE,137,4148
"Serengeti","Busawe","Nyamehuru","Nyamhuru",659050.410170788,9825495.37808848,0,8312,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-05-27,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4165
"Serengeti","Rung'abure","Rung'abure","Rung'abure",674354.834774307,9806367.24666136,0,8410,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2012-07-17,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,127,3851
"Serengeti","Sedeco","Bonchugu","Bonchugu",697295.859324878,9790903.21934347,0,8686,"Livestock: Goat","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-04-11,"0",NA,"",NA,"","Killed","Buried","","",FALSE,FALSE,136,4119
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672734.650016546,9793537.90684248,0,8687,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2011-06-15,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,114,3453
"Serengeti","Kyambahi","Nyanungu","Nyanungu",673211.410688181,9794281.59177935,7970,8688,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2011-05-15,"+/- 7 days","true",2011-05-25,"+/- 7 days",1,"Week",NA,"","Died","Thrown","","",TRUE,FALSE,113,3432
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672423.388627597,9794952.57474099,7972,8690,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2012-06-30,"0","true",2012-07-05,"+/- 7 days",3,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,127,3839
"Serengeti","Rung'abure","Gesarya","Gesarya",681070.573740706,9815340.72037785,0,8751,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-04-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,136,4122
"Serengeti","Rung'abure","Gesarya","Gesarya",680194.958944531,9814173.1026996,0,8758,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-27,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,135,4104
"Serengeti","Nyambureti","Gusuhi","Gusuhi",646332.105856766,9801928.79067029,0,8864,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4347
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",648684.451155225,9821063.41016988,0,8866,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-20,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4403
"Serengeti","Busawe","Gantamome","Gantamome",657864.724965083,9824070.92766677,0,8897,"Cat","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-09,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,145,4392
"Serengeti","Busawe","Gantamome","Gantamome",656481.690624516,9825950.41346615,0,8898,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-02,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,143,4324
"Serengeti","Majimoto","Majimoto","Majimoto",650169.283651581,9818732.41587142,0,8900,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-08-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,140,4255
"Serengeti","Nyamatare","Kemgesi","Kemgesi",661598.728309255,9804596.62314747,8901,8902,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-06,"0","true",2014-01-29,"0",13,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4412
"Serengeti","Sedeco","Bonchugu","Bonchugu",695752.686449265,9791694.60386979,0,8920,"Livestock: Goat","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-04-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",FALSE,FALSE,136,4123
"Serengeti","Kisaka","Borenga","Borenga",667967.233531668,9831041.5790263,0,8926,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4384
"Serengeti","Kisaka","Borenga","Borenga",667438.234408877,9832174.37184745,8926,8927,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-05,"+/- 7 days","true",2014-01-15,"+/- 7 days",14,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,145,4398
"Serengeti","Kisaka","Borenga","Borenga",667324.687300741,9832101.5879717,8926,8928,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-05,"+/- 7 days","true",2014-01-28,"0",27,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,145,4411
"Serengeti","Kisaka","Borenga","Borenga",667561.744604285,9830285.36116661,8928,8934,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-28,"+/- 7 days","false",NA,"",NA,"",NA,"","Died","Not applicable","","",FALSE,FALSE,146,4439
"Serengeti","Kisaka","Borenga","Borenga",666665.595094233,9831091.09814561,8928,8935,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-28,"+/- 7 days","false",NA,"",NA,"",NA,"","Died","Not applicable","","",FALSE,FALSE,146,4439
"Serengeti","Kisaka","Borenga","Borenga",667946.717031326,9831363.54633377,8928,8936,"Livestock: Cow","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-28,"+/- 7 days","true",2014-03-06,"0",37,"Day",11,"Day","Died","Buried","Positive","",FALSE,FALSE,147,4448
"Serengeti","Machochwe","Machochwe","Machochwe",684059.015052465,9814500.98288955,8942,8943,"Cat","","Known","Yes",TRUE,"Unknown","true",2014-04-07,"0","true",2014-04-28,"0",21,"Day",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,148,4501
"Serengeti","Machochwe","Manyata","Manyata",686660.775128694,9811592.75661725,0,8957,"Wildlife: Jackal","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2014-04-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4480
"Serengeti","Machochwe","Machochwe","Machochwe",687696.88529791,9816137.93058278,0,8959,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-04-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4477
"Serengeti","Mosongo","Kenokwe","Kenokwe",664484.955340084,9794419.23186832,0,8966,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-03-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,147,4446
"Serengeti","Nyamoko","Kwitete","Kwitete",673918.704925542,9797156.11582575,0,8991,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-12-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,144,4360
"Serengeti","Machochwe","Machochwe","Machochwe",688410.500969249,9817101.42518885,8944,8992,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2014-04-11,"0","true",2014-05-13,"0",32,"Day",1,"Day","Tied","Buried","Positive","",TRUE,FALSE,149,4516
"Serengeti","Ikoma","Robanda","Robanda",685788.408642163,9762453.37692422,9005,9009,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-18,"0","false",NA,"",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,151,4580
"Serengeti","Ikoma","Robanda","Robanda",686911.36951118,9761236.73942526,9002,9010,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-10,"0","true",2014-06-20,"0",10,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,150,4554
"Serengeti","Ikoma","Robanda","Robanda",685340.105460501,9762592.78936392,9002,9021,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-10,"0","true",2014-07-01,"0",21,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,151,4565
"Serengeti","Ikoma","Robanda","Robanda",688818.162872562,9762742.24444119,0,9031,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-06-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,150,4560
"Serengeti","Ikoma","Robanda","Robanda",688065.959923204,9761754.9630116,9031,9032,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-28,"0","true",2014-07-01,"0",3,"Day",4,"Day","Died","Thrown","","",TRUE,FALSE,151,4565
"Serengeti","Ikoma","Robanda","Robanda",687696.927369572,9762030.14798787,9031,9039,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-26,"0","true",2014-07-02,"0",6,"Day",1,"Day","Died","Thrown","","",TRUE,FALSE,151,4566
"Serengeti","Ikoma","Robanda","Robanda",687743.324215989,9761238.19091309,9031,9040,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-26,"0","true",2014-07-03,"0",7,"Day",4,"Day","Died","Thrown","","",TRUE,FALSE,151,4567
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",691640.028679375,9812116.99140022,0,9072,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4276
"Serengeti","Kisangura","Kebosongo","Kebosongo",692781.994665791,9795040.49500666,0,9114,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315
"Serengeti","Sedeco","Bisarara","Bisarara",700895.075257528,9800278.34819605,9119,9120,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2013-10-07,"0","true",2013-10-20,"0",14,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,142,4311
"Serengeti","Mosongo","Mosongo","Mosongo",663002.157190146,9787194.72508545,0,9140,"Cat","","Unknown","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-11-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4326
"Serengeti","Kisangura","Kebosongo","Kebosongo",694652.270248911,9793584.62321715,0,9145,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4336
"Serengeti","Majimoto","Iseresere","Iseresere",651345.28413754,9825610.2697674,0,9162,"Cat","","Known","Yes",TRUE,"Not vaccinated","true",2013-10-09,"0","true",2013-10-16,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,142,4307
"Serengeti","Rung'abure","Gesarya","Gesarya",680744.879698257,9814755.63526531,0,9183,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-27,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,135,4104
"Serengeti","Kisaka","Buchanchari","Buchanchari",661768.250485451,9829383.36602489,0,9186,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4276
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",652146.650855612,9822082.0283605,0,9188,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",652066.989565916,9821424.61138165,0,9189,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4319
"Serengeti","Majimoto","Majimoto","Majimoto",649598.592314529,9818729.72848116,0,9190,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315
"Serengeti","Rigicha","Nyankomogo","Nyankomogo",645484.170815874,9791327.38104947,0,9226,"Wildlife: Jackal","","Not applicable","Yes",TRUE,"Not applicable","false",NA,"","true",2012-01-29,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,121,3681
"Serengeti","Kebanchebanche","Musati","Musati",669844.224999392,9812707.82994979,0,9240,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4392
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683313.654053174,9801860.1491933,0,9342,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-12-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3262
"Serengeti","Mugumu","Mugumu","Mugumu",685795.674964844,9795339.57333409,0,9457,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"+/- 28 days","true",2011-02-15,"+/- 14 days",NA,"",NA,"","Died","Buried","","",TRUE,FALSE,110,3333
"Serengeti","Sedeco","Bisarara","Bisarara",703667.29687674,9801246.42778996,0,9565,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-07-29,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,151,4593
