"cases","vax","vax_campaign","vax_last_year","vax_last_year_campaign","vax_last_year_notNeighbours","vax_last_year_neighbours","vax_last_year_notNeighbours_campaign","vax_last_year_neighbours_campaign","vax_last2yearMean","vax_last2yearMean_notNeighbours","vax_last2yearMean_neighbours","vax_last3yearMean","vax_last3yearMean_notNeighbours","vax_last3yearMean_neighbours","vax_last2yearMean_campaign","vax_last2yearMean_notNeighbours_campaign","vax_last2yearMean_neighbours_campaign","vax_last3yearMean_campaign","vax_last3yearMean_notNeighbours_campaign","vax_last3yearMean_neighbours_campaign","village","year","dogs","dog_density","humans","human_density","incidence","incidence_last_year","incidence_last_year_neighbours","incidence_last_year_notNeighbours","log_incidence_last_year","log_incidence_last_year_neighbours","log_incidence_last_year_notNeighbours","log_human_density","log_dog_density","HDR"
2,0.171450170466735,0.121699863445651,0.124047345441873,0.247250404571266,0.222024133177273,0.133305742638093,0.281321311414172,0.204750535164334,0.0620236727209364,0.173797321983626,0.0879154965958558,0.041349115147291,0.17347207901078,0.072785414581777,0.123625202285633,0.188514900556965,0.114187837180395,0.0824168015237553,0.12567660037131,0.0840002711857481,"Hekwe",2005,663.144900302658,33.1572450151329,1642.00743505294,82.1003717526472,0.0030159321124044,0.00155312642896301,0.000393752319940918,0.00864765673034011,-6.38148321340978,-7.53654555086696,-4.73446588839332,4.40794254449499,3.50126124524545,2.47609147609148
0,0.234699069887067,0.300350362320482,0.182035357620298,0.165123414939384,0.219374625983927,0.254187290325155,0.284702244876882,0.221834343898507,0.171273957621159,0.169423697882555,0.222386258969347,0.195109694709648,0.167808921253146,0.229535186018439,0.122343195559963,0.187694631723428,0.203300783369177,0.0815621303733085,0.125129754482285,0.135533855579451,"Iharara",2005,494.130114329638,11.2302298711281,1815.91108405788,41.2707064558609,0,0,0,0.00866837749400443,-8.8775594957116,-8.8775594957116,-4.73211058629139,3.72015296152108,2.41860923792003,3.67496542185339
0,0.094250933433342,0,0.0894685016494173,0.178499484871063,0.223820665571766,0.166937679012773,0.279670328081099,0.300026752231967,0.0447342508247087,0.176713887152098,0.0950965832670737,0.0298228338831391,0.177263072905434,0.0711495513518407,0.0892497424355315,0.189227734609446,0.15647323376081,0.0594998282903543,0.126151823072964,0.108622060937091,"Iseresere",2005,620.967892199736,32.6825206420913,1954.81310342976,102.884900180514,0,0,0.000538229434077606,0.00892462603329152,-8.8775594957116,-7.29678578362858,-4.70343259783928,4.63361088941446,3.4868403980483,3.14800995024876
6,0.0375963509092955,0,0.0700512199110464,0,0.2190878580293,0.243103867996396,0.278218771934103,0.397365617052812,0.100287158961724,0.170053285412577,0.18790884706577,0.147936925419547,0.168055271773476,0.207609978257718,0,0.187174057628042,0.198682808526406,0,0.124782705085361,0.132455205684271,"Itununu",2005,314.914227346416,12.1120856671699,1863.41403370995,71.6697705273057,0.0190528070152886,0.0489567812835257,0.0338555483500961,0.0068350312552376,-3.01397230724275,-3.3815408676193,-4.96549242788959,4.27206904820505,2.49420376958701,5.91721132897603
1,0.162295787685576,0,0.188110414264576,0.251762134272778,0.216828101748197,0.302677017573398,0.273475990601951,0.52429090840106,0.159931676498116,0.16870655197116,0.220877926440285,0.188381517159756,0.166882416270553,0.229430746914217,0.125881067136389,0.184786247182356,0.272396836371165,0.0839207114242593,0.123190831454904,0.18159789091411,"Kebanchebanche",2005,404.193915917812,11.2276087754948,2355.45177534858,65.4292159819049,0.00247406000095097,0.0330237530403369,0.0312947745264188,0.0071012966043854,-3.40631332976026,-3.45985693978159,-4.92802623770929,4.18096888626217,2.41837581424231,5.82752902155887
0,0.412533816577482,0.45987366936003,0.374742327979273,0.426690954534635,0.2114216804889,0.28849645250807,0.28067380460667,0.279146277606892,0.307733713395153,0.162025178993783,0.249663351788327,0.28814800783034,0.16137741028358,0.249027159554632,0.351829061903431,0.179612036957454,0.243717379249964,0.234552707935621,0.119741357971636,0.162478252833309,"Kebosongo",2005,361.596030806901,16.4361832184955,1915.70737799314,87.0776080905975,0,0.00282601610841051,0.00481978531820225,0.00868682147126779,-5.82070953543009,-5.30649683126786,-4.73001873996988,4.46679976803546,2.79948519834863,5.29792147806004
0,0.13664878466812,0.279611858669761,0.0660315716249952,0,0.217445875330784,0.299518268493911,0.28632782318283,0.195334175388817,0.0954227841446281,0.167090902710841,0.271820380537803,0.142267548763499,0.165832302425186,0.262404198224204,0,0.185527913057518,0.264855564436573,0,0.123685275371679,0.176570376291048,"Kegonga",2005,305.964036498102,16.1033703420054,1411.31770008315,74.2798789517446,0,0.0477102751700154,0.00708104861127927,0.00801274893833449,-3.03968919072544,-4.93082653745821,-4.80946338919404,4.30784010686208,2.77902858809503,4.61269146608315
1,0.231436313341357,0,0.218553372119612,0.435823131867366,0.226697737426145,0.130590159822764,0.285642066434694,0.232377963179024,0.109276686059806,0.177231538780605,0.0806161427010568,0.0728511240398706,0.175747328024921,0.0728855986996799,0.217911565933683,0.193851153853906,0.116188981589512,0.145274377289122,0.12923410256927,0.0774593210596748,"Kemgesi",2005,583.444529233589,32.4135849574216,2159.34624736967,119.963680409426,0.0017139589967766,0.00351496682377713,0.00582148714798912,0.00868412369185716,-5.61180940609586,-5.12252183967381,-4.7303244388543,4.7871890337155,3.4785776237306,3.70103092783505
4,0.128192869757635,0.0642552696018866,0.150428363408795,0.113058531584703,0.231692785092688,0.141309142217452,0.303729595868205,0.129982956891895,0.149414063554207,0.176465007884534,0.129861685772613,0.180060883306234,0.171350368976416,0.148965339308083,0.0869061006476959,0.202206165923023,0.0937323252962011,0.0579374004317972,0.134804110615349,0.062488216864134,"Kenokwe",2005,882.990084092272,10.3881186363797,3131.40840995405,36.8400989406358,0.00453006219669167,0.0141094383835644,0.0112656529918205,0.00759764043674021,-4.25107398594915,-4.47369139753748,-4.86172515924727,3.60658689706851,2.34066271425701,3.5463687150838
1,0.280472945194515,0.165663741853816,0.219165062731165,0.437506295991427,0.21982225483417,0.178568063847374,0.271665137565729,0.325004750687207,0.109582531365582,0.174715423984741,0.10030973775591,0.0730550209103883,0.175935715496642,0.0742236290587548,0.218753147995713,0.185225705049699,0.168627767472616,0.145835431997142,0.123483803366466,0.116502106401086,"Kenyamonta",2005,661.572529577743,23.6275903420622,1788.84660638896,63.8873787996057,0.00151155006487084,0.00311363554202826,0.00100609486288074,0.00885138508505349,-5.72814083406293,-6.77184507103153,-4.71154574470999,4.15712182700171,3.16241511147779,2.7039312039312
7,0.0533125297274981,0,0.0508465111822727,0.101590794246889,0.227387807928081,0.185232375122538,0.283930998749178,0.362021321495742,0.0254232555911363,0.178228582450247,0.117732373850353,0.0169488370607575,0.177290040220377,0.109574009919831,0.0507953971234445,0.192797353639777,0.181272530013865,0.0338635980822963,0.128531569093185,0.120848353342577,"Kenyana",2005,769.768352226542,10.4022750300884,2392.84580808406,32.335754163298,0.00909364483451758,0.00946536560802324,0.0127878038179435,0.00803218324684098,-4.645487123672,-4.34841485451291,-4.80708230169879,3.47617355806241,2.34202453511752,3.10852713178294
0,0.0382963896169688,0,0.0714182567588296,0,0.224786924999373,0.110002206282508,0.289895272367552,0.0960391917528439,0.102302735380247,0.172805334632464,0.121193959408389,0.151010071991027,0.169427305808251,0.163024687368352,0,0.193800481277998,0.0480195958764219,0,0.129200320851999,0.0320130639176146,"Kerenero",2005,184.716037517159,16.7923670470145,1052.58821378826,95.6898376171142,0,0.0111383451357913,0.0478858238043358,0.00609116801068546,-4.4849164895515,-3.03602715771834,-5.07827426901429,4.56111210282155,2.8209244407248,5.6984126984127
4,0.426496808522909,0.59054003453845,0.34478779126887,0.384223028401148,0.214031818240937,0.301341731228321,0.279750572385979,0.307246470315169,0.285349973178927,0.165021895274875,0.253635481975673,0.271985829320645,0.164193166973582,0.250128476551623,0.314180192239117,0.181913566742294,0.261276178709188,0.209453461492744,0.12127571116153,0.174184119139459,"Kibeyo",2005,387.149743431409,27.6535531022435,1667.91451965385,119.136751403846,0.0103319195424152,0.0105936284425168,0.00779959411992213,0.00819169907019076,-4.53442168008859,-4.83595809583564,-4.78774978818512,4.78027200478033,3.31975422250618,4.30818965517241
0,0.353129256958134,0.415101147041515,0.328184047014899,0.367022285391475,0.210317110230051,0.37037686780797,0.275487036534515,0.405141938286232,0.272353712105761,0.162023755611377,0.306468553996832,0.263656774960593,0.161950329305119,0.286554318916328,0.292720961054366,0.177493853220751,0.349239785697447,0.195147307369577,0.118329235480501,0.232826523798298,"Kisangura",2005,601.030490038458,21.4653746442307,3161.45260443822,112.909021587079,0,0.00341190721717227,0.00586725852686069,0.0084979586543588,-5.64041581442896,-5.11487265921251,-4.75164871027887,4.7265823757318,3.06644115525031,5.26005361930295
0,0.26105615391307,0.208782347300411,0.260631463438802,0.30853313225355,0.213229487770559,0.257297913004144,0.274888722420665,0.322553946941608,0.212792609334853,0.164626193054858,0.210807831775498,0.221802671066197,0.162818035182552,0.222630221785434,0.210649168065269,0.182235455618428,0.206223988964032,0.140432778710179,0.121490303745619,0.137482659309355,"Kitarungu",2005,427.776411041922,11.5615246227546,2217.66761522415,59.9369625736257,0,0.024258603668619,0.0238858973826262,0.00678479638942039,-3.71325051734296,-3.72864444309336,-4.97272112376752,4.09329338615717,2.44768274232935,5.18417462482947
1,0.454971268723764,0.566741758039959,0.429150632558897,0.449085007522944,0.214686408304386,0.297951874458612,0.279778045834245,0.316725646939456,0.358899456841661,0.165646596649249,0.244536610990771,0.319630785772825,0.164425801042156,0.243563258140602,0.432592241069569,0.183021977775588,0.254221112315841,0.288394827379713,0.122014651850392,0.169480741543894,"Kitembere",2005,321.602260988229,11.4857950352939,1645.07094048471,58.7525335887398,0.00310943087566353,0.00641571893082011,0.000180330555136268,0.00888833565352851,-5.02749617932843,-8.04776873816158,-4.70744437860707,4.07333427700914,2.44111105754093,5.115234375
0,0.36213816352871,0.170120369898769,0.338178131580416,0.583849342919079,0.217690131528911,0.224071384535349,0.282186393865142,0.184128479937744,0.235202635061784,0.167740881211957,0.201731645786205,0.239295327233647,0.165183286464547,0.216420967110124,0.29192467145954,0.187366428236726,0.164716455920047,0.194616447639693,0.124910952157818,0.109810970613365,"Kitunguruma",2005,515.251789241603,15.6136905830789,2717.24824177164,82.3408558112618,0,0.00400678519842045,0.0197826842285682,0.00739427188986333,-5.48554629828302,-3.91592217779134,-4.88836154983955,4.41086740991492,2.74814813086789,5.27363184079602
0,0.36411623929334,0.367164825197983,0.364808825897071,0.357316911562827,0.217405827959312,0.268164924870062,0.282898780069307,0.296320749324882,0.298651693593412,0.167490512703291,0.225880796152055,0.279581331808536,0.165640973833897,0.230673809498117,0.338596754498078,0.186057700215168,0.226115253008256,0.225731169665385,0.124038466810112,0.150743502005504,"Kono",2005,289.449821856443,10.7203637724608,1139.05396562936,42.1871839121984,0,0,0.00379971656122824,0.00868243236095493,-8.8775594957116,-5.53677743832376,-4.73051613969257,3.74211647615309,2.37214508906512,3.9352380952381
1,0.339782999133327,0.400196088041701,0.300804328593335,0.286468370223821,0.215663833933854,0.281179135081307,0.283379964071021,0.299740446267457,0.252532061862665,0.165943527093096,0.235116173780717,0.249998703659748,0.164511681349157,0.237656706241549,0.25443330092812,0.18449772788858,0.236302150285139,0.169622200618747,0.122998485259054,0.15753476685676,"Koreri",2005,397.850003066267,17.2978262202725,2232.15640665577,97.0502785502509,0.00251351009750636,0,0.014985917377307,0.00818999591777065,-8.8775594957116,-4.19137972735055,-4.78795424012009,4.5752291797835,2.85058084160149,5.6105476673428
12,0.0385995494606624,0,0.0719204259369093,0,0.223963328467319,0.170040845044732,0.291812415592176,0.183095718669051,0.102963208181685,0.171708303346771,0.158913272893336,0.151886817145996,0.168432483689527,0.187605996744696,0,0.193243677216412,0.117271377542618,0,0.128829118144275,0.0781809183617454,"Kwitete",2005,503.506902382977,12.5876725595744,2187.23398395165,54.6808495987913,0.0238328411054682,0.0694044581917027,0.0216842605205001,0.00707318541115326,-2.66579646212108,-3.82475669631238,-4.93191613638643,4.00151354938667,2.53271796675504,4.344
1,0.450125097829642,0.540550394944316,0.455636069840806,0.426242908393967,0.220560555509279,0.222480775431008,0.28749814886655,0.220525339701721,0.373840824791991,0.169473444710337,0.203902019579477,0.332547525793315,0.167328753922486,0.217443520747754,0.456811063992396,0.188858395152925,0.183447609948019,0.304540709328264,0.125905596768617,0.122298406632012,"Kyambahi",2005,205.305280811868,14.6646629151334,874.33098353471,62.4522131096221,0.00487079531537406,0.0202822838457178,0.017224631425553,0.00753570310612446,-3.89115388782296,-4.05334952481963,-4.86976258602389,4.13440167404811,2.68544071649414,4.25868725868726
0,0.167951826000071,0,0.193685815182947,0.265072111501668,0.220614040017166,0.211427344104055,0.269026916706181,0.34966353679524,0.162440500668507,0.174993907660242,0.144844914551926,0.19003374017379,0.173965705104776,0.145442011472224,0.132536055750834,0.188517353532592,0.17483176839762,0.088357370500556,0.125678235688395,0.11655451226508,"Maburi",2005,1211.00402682916,20.8793797729165,3950.63173642699,68.114340283224,0,0.00255377768369039,0.0018712879945512,0.00943292219585451,-5.91700223783418,-6.20923647308944,-4.6488706570517,4.22118776783344,3.03876205821102,3.26227795193312
6,0.388456203862291,0.43773343195585,0.36555633848705,0.355797637983795,0.215440580589162,0.239479975013808,0.279641138281598,0.291148735455393,0.300125691634302,0.165938685885114,0.201628989945814,0.282876671841315,0.164065754241433,0.215888213444961,0.331438838768731,0.184354206617504,0.187664768220629,0.220959225845821,0.122902804411669,0.125109845480419,"Machochwe",2005,830.006751391529,25.9377109809853,3148.96120731322,98.405037728538,0.00722885686163497,0.00990929835420813,0.0149499279352473,0.0077852162924157,-4.60030379446064,-4.19376196670588,-4.83777075745704,4.58909199917595,3.2556979321645,3.79389830508475
0,0.282096013601724,0,0.269525340905985,0.540953058846309,0.219495767009121,0.234732109359846,0.267144016766742,0.442991705994965,0.134762670452992,0.175500469193976,0.132125513122256,0.0898417803019949,0.176717322462398,0.106475191853664,0.270476529423154,0.185097180060958,0.221495852997483,0.180317686282103,0.123398120040639,0.147663901998322,"Magange",2005,529.317605709966,33.0823503568729,1335.86261413913,83.4914133836955,0,0,0.00104792901111713,0.00915611304189271,-8.8775594957116,-6.73597814192906,-4.67821440983501,4.42474379284086,3.49899991832295,2.52374491180461
2,0.234138295995624,0.168208895683993,0.171584397483404,0.342107379294166,0.22617906536216,0.12863558722783,0.281770516351568,0.23239889241188,0.0857921987417022,0.178933165495577,0.0726918404891113,0.0571947991611348,0.179710597154741,0.0540439249095385,0.171053689647083,0.191070565326129,0.120851694469938,0.114035793098055,0.127380376884086,0.0836692951559575,"Magatini",2005,171.775467859715,9.54308154776196,504.435739910807,28.0242077728226,0.011643106113577,0,0.00137341227664382,0.00897003733554877,-8.8775594957116,-6.49372929407228,-4.69843509403419,3.33306869997071,2.25581644669484,2.93659942363113
0,0.181483798825376,0,0.172333055586155,0.343949115824931,0.226131950598749,0.132048440652013,0.276219255018348,0.248892735058346,0.0861665277930775,0.180967822461055,0.071099362690073,0.0574443518620517,0.18294038320677,0.0507830033694264,0.171974557912465,0.189863683447814,0.127265891064766,0.114649705274977,0.126575788965209,0.0867236097335722,"Majimoto",2005,737.69463424396,26.3462369372843,2583.52107897939,92.2686099635496,0,0,0.001222290355927,0.00919566781866249,-8.8775594957116,-6.59896663699061,-4.67396822136363,4.52470399659728,3.2713254540597,3.5021551724138
4,0.131528089662138,0.099338801622177,0.133300610499745,0.117273460512778,0.226205081657641,0.175784134861383,0.300349457619689,0.148548911683711,0.133738711117117,0.171693619355783,0.165801462561012,0.168812942118277,0.166870148797233,0.191332293712644,0.0722436519404152,0.197607835872357,0.114795377193476,0.0481624346269435,0.131738557248238,0.0765302514623175,"Makundusi",2005,810.203593268345,11.7420810618601,3001.03281859582,43.4932292550119,0.00493703068368789,0.00130007615846328,0.00328188892115681,0.00876031900848744,-6.54341754488538,-5.6777133221179,-4.72172611814086,3.77260527666996,2.46317906120018,3.70404777704048
1,0.210552376292199,0.179449480745553,0.192158847270716,0.208838495587972,0.216037171387907,0.290557173853908,0.277906883513082,0.392082062035552,0.170141206341893,0.167135081828153,0.226405156411667,0.1944463785629,0.165169548391381,0.233281587626226,0.131134258824806,0.185012335379943,0.241175873523707,0.0874228392165376,0.123341556919962,0.160783915682471,"Manyata",2005,394.296758151516,28.1640541536797,1571.66687799194,112.261919856567,0.0025361608466883,0.0182519544474854,0.00833730829654985,0.00803865754955826,-3.99587001560103,-4.77042314852012,-4.80629032877632,4.72083471124353,3.33804648945293,3.986
2,0.458511438104976,0.443530014765662,0.515954681392496,0.649494164537229,0.222451274517761,0.141626635371486,0.282144116931857,0.165461612061365,0.402968084611356,0.173195047001039,0.118508816856644,0.350769065749629,0.172448778430995,0.122098651660358,0.567002435549504,0.18784631222795,0.108508201568416,0.378001623699669,0.125230874818633,0.0783526862914657,"Marasomoche",2005,366.472840674309,14.0951092567042,1114.38988141104,42.8611492850402,0.00545743034141358,0,0.0136247979056535,0.008075037050474,-8.8775594957116,-4.2856782980964,-4.80185181127519,3.7579658045492,2.6458278759872,3.04085257548846
2,0.279692355429766,0,0.261713281290519,0.467931553287788,0.223873629505855,0.10941051835964,0.283995948581496,0.138924505800295,0.196343323251018,0.173117364053137,0.101496946257702,0.212254346172714,0.170030213078977,0.125605261283673,0.233965776643894,0.19210310267343,0.0699225079737133,0.155977184429263,0.12806873511562,0.0466150053158089,"Masangura",2005,392.046721124675,15.0787200432567,1716.82546324572,66.0317485863737,0.00510143279418979,0.0235949229320084,0.0374912734107785,0.00627067460213822,-3.74082950752193,-3.27993354242462,-5.04987124012764,4.19013566555165,2.71328448120937,4.37913486005089
0,0.303166150292763,0,0.290464785850748,0.584832578774872,0.223552366602253,0.199868227476043,0.27175686417266,0.379812290458139,0.145232392925374,0.178870295948111,0.110867045917527,0.0968215952835828,0.180181007729871,0.08753470945526,0.292416289387436,0.188454853780538,0.189906145229069,0.194944192924957,0.125636569187025,0.12660409681938,"Masinki",2005,650.537272338602,19.7132506769273,1944.33307830432,58.9191841910402,0,0,0.00336789047011985,0.0092637201905321,-8.8775594957116,-5.65288748936992,-4.66670475920619,4.07616674545377,2.98129103282863,2.98881118881119
0,0.471406701376334,0.940381715348073,0.42653154687321,0,0.214896604775616,0.187589876701406,0.285879549640061,0.134169201404896,0.431272477823538,0.16444099570245,0.181621959430602,0.369890716740397,0.163460825639656,0.202328259608782,0.437674714014818,0.182683442807508,0.134699702916265,0.291783142676545,0.121788961871672,0.0897998019441764,"Matare",2005,193.052083948306,27.5788691354723,950.93720060988,135.848171515697,0,0,0.0255039920639427,0.00769412070899128,-8.8775594957116,-3.66346607787658,-4.84933248269259,4.91153787619913,3.31704986845969,4.9258064516129
0,0.27350084333184,0.27434886447463,0.352559056000386,0,0.216049431118235,0.285603831626107,0.282218036460345,0.294075583991402,0.333301096734496,0.166846226045426,0.236863236039856,0.303267892977468,0.165575726677103,0.2396737426813,0.282121131484755,0.184811888837004,0.233232550372522,0.18808075432317,0.123207925891336,0.155488366915015,"Mbalibali",2005,366.675797789534,14.1029152995975,1939.9795817071,74.614599296427,0,0,0.00225105201271577,0.00868287862712476,-8.8775594957116,-6.03623759722735,-4.73046555489258,4.31233618908726,2.64638153484916,5.29072164948453
2,0.286688133298359,0.377895618841748,0.263625253935853,0.221639434238804,0.214070843114997,0.34348466772514,0.278871829440009,0.350440790977008,0.237766877381083,0.164992317675054,0.292445270263649,0.240956450068012,0.164401113317019,0.277944675678357,0.213493971363165,0.181477337235702,0.315674920234987,0.14232931424211,0.120984891490468,0.210449946823325,"Mbirikiri",2005,292.017950913956,20.8584250652826,1694.76599875882,121.054714197058,0.00684889402771442,0.00351426507389519,0.00707018453654046,0.00850150387974038,-5.612001450611,-4.93233227898404,-4.75123834599748,4.79624262683938,3.0377579464962,5.80363636363637
0,0.210800877362252,0.182898321162025,0.198749384139834,0.207280698368146,0.221123013561381,0.192548288219785,0.288842055225944,0.178416251319582,0.174777232186126,0.169873847176942,0.175224611369479,0.195308561765093,0.167205561608387,0.19662700386707,0.144225608164858,0.190383394784444,0.137903892534331,0.0961504054432384,0.126922263189629,0.0919359283562206,"Mbisso",2005,733.414466404603,18.3353616601151,2305.27559440261,57.6318898600653,0,0.0014361952530605,0.00199082756532752,0.00872096335982486,-6.45306872494662,-6.1514869590137,-4.72615800525337,4.05407605790179,2.90883152645093,3.14320987654321
0,0.370261269809381,0.407698098997703,0.324586180110455,0.382956530546333,0.214274612801208,0.266554548895464,0.278527436915676,0.268966383832468,0.273179557356267,0.16554293474163,0.222045782073563,0.26285540087989,0.164783644208221,0.217477120531178,0.298386421394745,0.182017494684273,0.225944455510491,0.19892428092983,0.121344996456182,0.154476381049957,"Merenga",2005,651.370822168796,22.4610628334068,2800.46125096518,96.5676293436269,0,0.00956343871836682,0.0133628508149597,0.00805499683433289,-4.63532811096868,-4.30489264722219,-4.80429440051363,4.57024358509748,3.11178326935751,4.29933481152993
1,0.132008420645311,0.0976705795576681,0.093228538745109,0.185814660582425,0.223705693162189,0.201637174087945,0.2768185059847,0.403467095235274,0.0466142693725545,0.177665415034372,0.100818587043973,0.031076179581703,0.17883127010307,0.0672123913626483,0.0929073302912125,0.188570883221441,0.201733547617637,0.0619382201941417,0.125713922147627,0.134489031745091,"Mesaga",2005,1071.12267432035,32.4582628581926,2557.59285280137,77.5028137212536,0.000933599879803232,0.0019231184170599,0.000596275290010549,0.00898983034858261,-6.18378670558988,-7.21460732388198,-4.69626466815893,4.35031424178094,3.47995504427092,2.38776837996096
0,0.318278394232093,0.459918691479398,0.217350708008201,0.241132561762484,0.216676029491476,0.236072322676376,0.283224788948801,0.19582530620827,0.18843359652244,0.166897855407097,0.213350603641178,0.210034651957108,0.16541604247901,0.22556298550771,0.154799554313316,0.185207963032335,0.177237131231112,0.103199702875544,0.12347197535489,0.118158087487408,"Misseke",2005,469.917884772371,14.6849338991366,2276.81055451852,71.1503298287039,0,0,0.00220850494482008,0.00876924148510778,-8.8775594957116,-6.05419601628281,-4.72072407272115,4.26479496020613,2.68682206338997,4.84512428298279
0,0.156893589116194,0,0.183028426512633,0.242826391197888,0.222262686330684,0.208845168776556,0.284843740496878,0.285951246362585,0.156781061197057,0.17099540021815,0.171998539592979,0.185848225256942,0.166724839718303,0.196360037307517,0.121413195598944,0.193053874445725,0.149436249244122,0.080942130399296,0.128702582963817,0.0996241661627479,"Monuna",2005,569.597953984195,19.6413087580757,2157.23741241797,74.3874969799299,0,0.00180983506992998,0.00233915391146075,0.00896931184938416,-6.24027507908459,-6.00004603349443,-4.69851473763077,4.30928787637181,2.97763493808271,3.78729838709678
0,0.41083659563889,0.439426856641124,0.399843839268675,0.416883368729128,0.207569158911662,0.344969268227712,0.277063060316733,0.346360365134373,0.32183775584992,0.158973316120415,0.288496009661949,0.296264722949024,0.158899460651009,0.273670585284616,0.378855749988671,0.175268646381808,0.317014425107809,0.252570499992448,0.116845764254538,0.211342950071873,"Morotonga",2005,692.887514565386,62.9897740513987,3260.10302666262,296.373002423875,0,0.00148821345927447,0.00434801990237982,0.00882324909612922,-6.42058876484339,-5.40645861941055,-4.7146800473603,5.69161880433375,4.1429723965723,4.70509708737864
5,0.180886454901145,0.103065003654627,0.198876213657372,0.182127823547065,0.223612576580418,0.19694173183946,0.291897287217795,0.221584917826527,0.180094538291029,0.170946678673582,0.172129161406952,0.201101221486215,0.166638347081083,0.195207946723621,0.139518607244752,0.1943870650362,0.14004792196268,0.0930124048298349,0.1295913766908,0.0933652813084534,"Mosongo",2005,907.833636500813,12.6088005069557,3345.7516257752,46.4687725802111,0.0055076170335263,0.00914888197116472,0.00558346148870045,0.00874038605150764,-4.67899261531912,-5.16327163220906,-4.7239683376575,3.83878052958281,2.53439502308569,3.68542372881356
0,0.229992939494835,0.21819283776952,0.21808858658346,0.205199326038039,0.218395607686874,0.220378095301082,0.287160002284044,0.217473571557479,0.192154663766423,0.167469531374422,0.194668631672545,0.207590496897969,0.165299046518565,0.209970375016497,0.164757491463965,0.187342009950517,0.169990442241291,0.109838327642643,0.124894673300344,0.113326961494194,"Motukeri",2005,673.971521715233,28.0821467381347,2068.71814304259,86.1965892934413,0,0.00156286481118099,0.00107838475005584,0.00896888938224737,-6.37574623260475,-6.7106527408861,-4.69856111883566,4.45663060952537,3.33513402702367,3.06944444444444
0,0.378487284803537,0.461542587862544,0.386604099641497,0.34442830092706,0.208415776119554,0.401087881698385,0.276709965737263,0.23433221478091,0.320114860335402,0.160405142944098,0.360308073884225,0.295021340023851,0.16102910944008,0.321261774794632,0.357458726894646,0.17508921086367,0.393651186708502,0.238305817929764,0.11672614057578,0.262434124472334,"Mugumu",2005,894.483567566784,178.896713513357,8141.26683136194,1628.25336627239,0,0.0103574245699154,0.00269158327696653,0.00853284940984863,-4.55667447162924,-5.86710145145687,-4.74761736961226,7.39526316484178,5.1868086198225,9.1016393442623
1,0.393737840752778,0,0.360977022274643,0.734672346305509,0.222049618296483,0.134476771290227,0.277978173331092,0.199178533127063,0.246968826748882,0.173150629808292,0.105775249031683,0.247156530622589,0.171738437056336,0.114937987701376,0.367336173152755,0.187827884452268,0.108040034701237,0.244890782101836,0.125218589634845,0.0720266898008247,"Musati",2005,553.593738616195,14.1947112465691,2782.75748396119,71.352755999005,0.0018063788121948,0.0241115444936936,0.0200469456611949,0.00722883270952993,-3.71929624369826,-3.90274469124829,-4.91056597447488,4.26763596965205,2.65286944780673,5.02671415850401
3,0.0380001189771175,0,0.0708467558698768,0,0.22042156557979,0.213439375739067,0.289112746660112,0.107676635506188,0.101466374480663,0.16896202779096,0.212764383639418,0.149745046411044,0.166965535635666,0.224823998881651,0,0.188504671640788,0.170818630493195,0,0.125669781093859,0.113879086995463,"Ngarawani",2005,419.595837227129,23.3108798459516,2092.98399759723,116.276888755401,0.00714973728010578,0.0367653723434734,0.0342534022034293,0.0072642570680653,-3.29941212397576,-3.36990552768374,-4.90576983487183,4.75597431884322,3.14892019776439,4.98809523809524
1,0.220072394237799,0.0974335294214757,0.179594067653943,0.358118126042029,0.222360433123675,0.171435116798179,0.272338254953125,0.334470842805239,0.0897970338269717,0.17767641643575,0.0885242449793484,0.0598646892179811,0.179467541229706,0.0608872877064049,0.179059063021014,0.186851814205056,0.168794691724985,0.119372708680676,0.124567876136704,0.113569308031568,"Nyagasense",2005,1073.72865601732,33.5540205005413,3298.69878325256,103.084336976643,0.000931333996159889,0.00191845093307742,0.00176216616517878,0.00903278524364914,-6.18605217983008,-6.26503317645751,-4.69157054177758,4.63554745878968,3.51315669231963,3.07219031993437
1,0.237738715828277,0.207473322820477,0.213326651770197,0.245097713626453,0.214946890083031,0.307580045133994,0.280757690553059,0.230200233146578,0.182791724373575,0.16593338611663,0.264764962851877,0.203474530294577,0.164669114604608,0.258229037796942,0.154082080124877,0.183699396398252,0.253306068409346,0.102721386749918,0.122466264265502,0.168870712272898,"Nyamakendo",2005,734.907832060216,36.7453916030108,3214.88278563611,160.744139281805,0.00136071484936639,0.00559579322508284,0.00875321210952772,0.00840311342685138,-5.16111916212666,-4.72252498278163,-4.76269015009407,5.07981390386402,3.60401281923826,4.37453874538745
0,0.217274104505571,0,0.206457186096559,0.412356786539621,0.226806837668303,0.12869709046984,0.282365539777057,0.257047534146351,0.103228593048279,0.179447643469329,0.0643485452349198,0.0688190620321862,0.180208475910765,0.0428990301566132,0.20617839326981,0.191520965962258,0.128523767073176,0.137452262179874,0.127680643974838,0.0856825113821172,"Nyamakobiti",2005,692.793620202225,25.6590229704528,2358.8670725913,87.365447133011,0,0.00149309715027068,0.000477227917337151,0.00896657239120537,-6.41759288949171,-7.39110828876681,-4.69881553152297,4.47009986276578,3.24489528248646,3.40486257928118
