"cellID","Region","District","Ward","WardID","Village","VillageID"
456,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
457,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
458,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
459,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
460,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
461,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
462,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
463,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
464,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
465,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
466,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
467,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
468,"Mara","Serengeti","Nyansurura",22,"Merenga",47
469,"Mara","Serengeti","Nyansurura",22,"Merenga",47
470,"Mara","Serengeti","Nyansurura",22,"Merenga",47
471,"Mara","Serengeti","Nyansurura",22,"Merenga",47
472,"Mara","Serengeti","Nyansurura",22,"Merenga",47
473,"Mara","Serengeti","Nyansurura",22,"Merenga",47
474,"Mara","Serengeti","Kenyamonta",6,"Hekwe",12
475,"Mara","Serengeti","Kenyamonta",6,"Hekwe",12
476,"Mara","Serengeti","Kenyamonta",6,"Hekwe",12
477,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
478,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
479,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
480,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
481,"Mara","Serengeti","Majimoto",12,"Majimoto",37
482,"Mara","Serengeti","Majimoto",12,"Majimoto",37
483,"Mara","Serengeti","Majimoto",12,"Majimoto",37
484,"Mara","Serengeti","Majimoto",12,"Majimoto",37
485,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
486,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
487,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
488,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
489,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
490,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
491,"Mara","Serengeti","Busawe",1,"Busawe",7
492,"Mara","Serengeti","Busawe",1,"Busawe",7
493,"Mara","Serengeti","Busawe",1,"Busawe",7
494,"Mara","Serengeti","Busawe",1,"Busawe",7
495,"Mara","Serengeti","Busawe",1,"Busawe",7
496,"Mara","Serengeti","Busawe",1,"Gantamome",9
497,"Mara","Serengeti","Busawe",1,"Gantamome",9
498,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
499,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
500,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
501,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
502,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
503,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
504,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
505,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
506,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
507,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
508,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
509,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
510,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
511,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
512,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
513,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
514,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
515,"Mara","Serengeti","Nyansurura",22,"Merenga",47
516,"Mara","Serengeti","Nyansurura",22,"Merenga",47
517,"Mara","Serengeti","Nyansurura",22,"Merenga",47
518,"Mara","Serengeti","Nyansurura",22,"Merenga",47
519,"Mara","Serengeti","Nyansurura",22,"Merenga",47
520,"Mara","Serengeti","Nyansurura",22,"Merenga",47
521,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
522,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
523,"Mara","Serengeti","Kenyamonta",6,"Hekwe",12
524,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
525,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
526,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
527,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
528,"Mara","Serengeti","Majimoto",12,"Majimoto",37
529,"Mara","Serengeti","Majimoto",12,"Majimoto",37
530,"Mara","Serengeti","Majimoto",12,"Majimoto",37
531,"Mara","Serengeti","Majimoto",12,"Majimoto",37
532,"Mara","Serengeti","Majimoto",12,"Majimoto",37
533,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
534,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
535,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
536,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
537,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
538,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
539,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
540,"Mara","Serengeti","Busawe",1,"Busawe",7
541,"Mara","Serengeti","Busawe",1,"Busawe",7
542,"Mara","Serengeti","Busawe",1,"Busawe",7
543,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
544,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
545,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
546,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
547,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
548,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
549,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
550,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
551,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
552,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
553,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
554,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
555,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
556,"Mara","Serengeti","Nyansurura",22,"Marasomoche",40
557,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
558,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
559,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
560,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
561,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
562,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
563,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
564,"Mara","Serengeti","Nyansurura",22,"Merenga",47
565,"Mara","Serengeti","Nyansurura",22,"Merenga",47
566,"Mara","Serengeti","Nyansurura",22,"Merenga",47
567,"Mara","Serengeti","Nyansurura",22,"Merenga",47
568,"Mara","Serengeti","Nyansurura",22,"Merenga",47
569,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
570,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
571,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
572,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
573,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
574,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
575,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
576,"Mara","Serengeti","Majimoto",12,"Majimoto",37
577,"Mara","Serengeti","Majimoto",12,"Majimoto",37
578,"Mara","Serengeti","Majimoto",12,"Majimoto",37
579,"Mara","Serengeti","Majimoto",12,"Majimoto",37
580,"Mara","Serengeti","Majimoto",12,"Majimoto",37
581,"Mara","Serengeti","Majimoto",12,"Majimoto",37
582,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
583,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
584,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
585,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
586,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
587,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
588,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
589,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
590,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
591,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
592,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
593,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
594,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
595,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
596,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
597,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
598,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
599,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
600,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
601,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
602,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
603,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
604,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
605,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
606,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
607,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
608,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
609,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
610,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
611,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
612,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
613,"Mara","Serengeti","Nyansurura",22,"Merenga",47
614,"Mara","Serengeti","Machochwe",10,"Machochwe",34
615,"Mara","Serengeti","Machochwe",10,"Machochwe",34
616,"Mara","Serengeti","Machochwe",10,"Machochwe",34
617,"Mara","Serengeti","Machochwe",10,"Machochwe",34
618,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
619,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
620,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
621,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
622,"Mara","Serengeti","Kenyamonta",6,"Magatini",36
623,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
624,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
625,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
626,"Mara","Serengeti","Majimoto",12,"Majimoto",37
627,"Mara","Serengeti","Majimoto",12,"Majimoto",37
628,"Mara","Serengeti","Majimoto",12,"Majimoto",37
629,"Mara","Serengeti","Majimoto",12,"Majimoto",37
630,"Mara","Serengeti","Majimoto",12,"Majimoto",37
631,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
632,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
633,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
634,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
635,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
636,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
637,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
638,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
639,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
640,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
641,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
642,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
643,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
644,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
645,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
646,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
647,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
648,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
649,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
650,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
651,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
652,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
653,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
654,"Mara","Serengeti","Nyansurura",22,"Nyansurura",71
655,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
656,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
657,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
658,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
659,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
660,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
661,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
662,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
663,"Mara","Serengeti","Machochwe",10,"Machochwe",34
664,"Mara","Serengeti","Machochwe",10,"Machochwe",34
665,"Mara","Serengeti","Machochwe",10,"Machochwe",34
666,"Mara","Serengeti","Machochwe",10,"Machochwe",34
667,"Mara","Serengeti","Machochwe",10,"Machochwe",34
668,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
669,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
670,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
671,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
672,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
673,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
674,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
675,"Mara","Serengeti","Majimoto",12,"Majimoto",37
676,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
677,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
678,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
679,"Mara","Serengeti","Majimoto",12,"Majimoto",37
680,"Mara","Serengeti","Majimoto",12,"Majimoto",37
681,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
682,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
683,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
684,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
685,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
686,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
687,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
688,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
689,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
690,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
691,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
692,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
693,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
694,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
695,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
696,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
697,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
698,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
699,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
700,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
701,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
702,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
703,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
704,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
705,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
706,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
707,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
708,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
709,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
710,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
711,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
712,"Mara","Serengeti","Machochwe",10,"Machochwe",34
713,"Mara","Serengeti","Machochwe",10,"Machochwe",34
714,"Mara","Serengeti","Machochwe",10,"Machochwe",34
715,"Mara","Serengeti","Machochwe",10,"Machochwe",34
716,"Mara","Serengeti","Machochwe",10,"Machochwe",34
717,"Mara","Serengeti","Machochwe",10,"Machochwe",34
718,"Mara","Serengeti","Machochwe",10,"Machochwe",34
719,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
720,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
721,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
722,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
723,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
724,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
725,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
726,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
727,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
728,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
729,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
730,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
731,"Mara","Serengeti","Majimoto",12,"Majimoto",37
732,"Mara","Serengeti","Majimoto",12,"Majimoto",37
733,"Mara","Serengeti","Majimoto",12,"Majimoto",37
734,"Mara","Serengeti","Majimoto",12,"Nyamakobiti",59
735,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
736,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
737,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
738,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
739,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
740,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
741,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
742,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
743,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
744,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
745,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
746,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
747,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
748,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
749,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
750,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
751,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
752,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
753,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
754,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
755,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
756,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
757,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
758,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
759,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
760,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
761,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
762,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
763,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
764,"Mara","Serengeti","Machochwe",10,"Machochwe",34
765,"Mara","Serengeti","Machochwe",10,"Machochwe",34
766,"Mara","Serengeti","Machochwe",10,"Machochwe",34
767,"Mara","Serengeti","Machochwe",10,"Machochwe",34
768,"Mara","Serengeti","Machochwe",10,"Machochwe",34
769,"Mara","Serengeti","Machochwe",10,"Machochwe",34
770,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
771,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
772,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
773,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
774,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
775,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
776,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
777,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
778,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
779,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
780,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
781,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
782,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
783,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
784,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
785,"Mara","Serengeti","Magange",11,"Masinki",42
786,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
787,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
788,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
789,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
790,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
791,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
792,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
793,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
794,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
795,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
796,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
797,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
798,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
799,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
800,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
801,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
802,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
803,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
804,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
805,"Mara","Serengeti","Kebanchebanche",5,"Sogoti",85
806,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
807,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
808,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
809,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
810,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
811,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
812,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
813,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
814,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
815,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
816,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
817,"Mara","Serengeti","Machochwe",10,"Machochwe",34
818,"Mara","Serengeti","Machochwe",10,"Machochwe",34
819,"Mara","Serengeti","Machochwe",10,"Machochwe",34
820,"Mara","Serengeti","Machochwe",10,"Machochwe",34
821,"Mara","Serengeti","Machochwe",10,"Machochwe",34
822,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
823,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
824,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
825,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
826,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
827,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
828,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
829,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
830,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
831,"Mara","Serengeti","Kenyamonta",6,"Nyagasense",57
832,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
833,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
834,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
835,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
836,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
837,"Mara","Serengeti","Kenyamonta",6,"Mesaga",48
838,"Mara","Serengeti","Magange",11,"Masinki",42
839,"Mara","Serengeti","Magange",11,"Masinki",42
840,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
841,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
842,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
843,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
844,"Mara","Serengeti","Ring'wani",24,"Ring'wani",80
845,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
846,"Mara","Serengeti","Ring'wani",24,"Nyamitita",67
847,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
848,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
849,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
850,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
851,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
852,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
853,"Mara","Serengeti","Ring'wani",24,"Kenyana",22
854,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
855,"Mara","Serengeti","Kebanchebanche",5,"Musati",55
856,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
857,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
858,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
859,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
860,"Mara","Serengeti","Kebanchebanche",5,"Kebanchebanche",16
861,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
862,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
863,"Mara","Serengeti","Nyansurura",22,"Kitarungu",26
864,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
865,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
866,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
867,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
868,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
869,"Mara","Serengeti","Rung'abure",25,"Gesarya",10
870,"Mara","Serengeti","Machochwe",10,"Machochwe",34
871,"Mara","Serengeti","Machochwe",10,"Machochwe",34
872,"Mara","Serengeti","Machochwe",10,"Machochwe",34
873,"Mara","Serengeti","Machochwe",10,"Machochwe",34
874,"Mara","Serengeti","Machochwe",10,"Manyata",39
875,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
876,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
877,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
878,"Mara","Serengeti","Machochwe",10,"Nyamakendo",58
879,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
880,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
881,"Mara","Serengeti","Kenyamonta",6,"Kenyamonta",21
